URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
https://smt.esante.gouv.fr/fhir/CodeSystem/tre-r383-mention-act-de-soin-amm?vs,20260330120000,active,,VsTreR383MentionActDeSoinAmmAll,Vs Tre R383 Mention Act De Soin Amm All,"Jeu de valeurs ALL contenant les mentions pour les activités de soin AMM",,"Internal"
https://smt.esante.gouv.fr/fhir/CodeSystem/tre-r384-pratique-therapeutique-specifique-act-de-soin-amm?vs,20260330120000,active,,VsTreR384PratiqueTherapeutiqueSpecifiqueActDeSoinAmmAll,Vs Tre R384 Pratique Therapeutique Specifique Act De Soin Amm All,"Jeu de valeurs ALL contenant les pratiques thérapeutiques spécifiques pour les activités de soin AMM",,"Internal"
https://smt.esante.gouv.fr/fhir/CodeSystem/tre-r385-declaration-act-de-soin-amm?vs,20260330120000,active,,VsTreR385DeclarationActDeSoinAmmAll,Vs Tre R385 Declaration Act De Soin Amm All,"Jeu de valeurs ALL contenant les déclarations pour les activités de soin AMM",,"Internal"
https://smt.esante.gouv.fr/fhir/CodeSystem/tre-r388-type-logement?vs,20260330120000,active,,VsTreR388TypeLogementAll,Vs Tre R388 Type Logement All,"Jeu de valeurs ALL contenant les types de logement associés aux capacités des structures FINESS",,"Internal"
https://smt.esante.gouv.fr/fhir/CodeSystem/tre-r392-type-act-smsse-regulee?vs,20260629120000,active,,VsTreR392TypeActSmsseReguleeAll,Vs Tre R392 Type Act Smsse Regulee All,"Jeu de valeurs ALL contenant l'ensemble des codes pour les types d'activitées SMSSE régulées",,"Internal"
https://smt.esante.gouv.fr/fhir/CodeSystem/tre-r404-mode-fonctionnement-activite-smsse-regulee?vs,20260330120000,active,,VsTreR404ModeFonctionnementActiviteSmsseReguleeAll,Vs Tre R404 Mode Fonctionnement Activite Smsse Regulee All,"Jeu de valeurs ALL contenant les modes de fonctinonemment des activités ssmsse régulées",,"Internal"
https://smt.esante.gouv.fr/fhir/CodeSystem/tre-r405-modalite-activite-smsse-regulee?vs,20260330120000,active,,VsTreR405ModaliteActiviteSmsseReguleeAll,Vs Tre R405 Modalite Activite Smsse Regulee All,"Jeu de valeurs ALL contenant les modalités des activités SSMSE régulées",,"Internal"
https://smt.esante.gouv.fr/fhir/CodeSystem/tre-r406-forme-activite-smsse-regulee?vs,20260330120000,active,,VsTreR406FormeActiviteSmsseReguleeAll,Vs Tre R406 Forme Activite Smsse Regulee All,"Jeu de valeurs ALL contenant les formes des activites smsse régulées",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/VS-test,20210101000000,active,"1.2.250.1.213.1.1.5.522.777.777",VS_test,VS-test,"VS-test",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-abord-veineux-central-cisis,20260619134043,active,"1.2.250.1.213.1.1.5.496",JdvAbordVeineuxCentralCisis,JDV Abord Veineux Central CISIS,"JDV Abord Veineux Central CISIS",,"SCT"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-abord-veineux-peripherique-cisis,20260619134043,active,"1.2.250.1.213.1.1.5.495",JdvAbordVeineuxPeripheriqueCisis,JDV Abord Veineux Peripherique CISIS,"JDV Abord Veineux Peripherique CISIS",,"SCT"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-absent-or-unknown-allergy-cisis,20260619134042,active,"1.2.250.1.213.1.1.5.661",JdvAbsentOrUnknownAllergyCisis,JDV Absent Or Unknown Allergy CISIS,"JDV Absent Or Unknown Allergy CISIS",,"hl7.fhir.uv.ips"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-absent-or-unknown-devices-cisis,20260619134042,active,"1.2.250.1.213.1.1.5.663",JdvAbsentOrUnknownDevicesCisis,JDV Absent Or Unknown Devices CISIS,"JDV Absent Or Unknown Devices CISIS",,"hl7.fhir.uv.ips"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-absent-or-unknown-immunization-cisis,20260619134042,active,"1.2.250.1.213.1.1.5.666",JdvAbsentOrUnknownImmunizationCisis,JDV Absent Or Unknown Immunization CISIS,"JDV Absent Or Unknown Immunization CISIS",,"hl7.fhir.uv.ips"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-absent-or-unknown-medication-cisis,20260619134042,active,"1.2.250.1.213.1.1.5.664",JdvAbsentOrUnknownMedicationCisis,JDV Absent Or Unknown Medication CISIS,"JDV Absent Or Unknown Medication CISIS",,"hl7.fhir.uv.ips"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-absent-or-unknown-problem-cisis,20260619134042,active,"1.2.250.1.213.1.1.5.662",JdvAbsentOrUnknownProblemCisis,JDV Absent Or Unknown Pproblem CISIS,"JDV Absent Or Unknown Pproblem CISIS",,"hl7.fhir.uv.ips"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-absent-or-unknown-procedure-cisis,20260619134042,active,"1.2.250.1.213.1.1.5.665",JdvAbsentOrUnknownProcedureCisis,JDV Absent Or Unknown Procedure CISIS,"JDV Absent Or Unknown Procedure CISIS",,"hl7.fhir.uv.ips"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-acces-artere-cisis,20260619134041,active,"1.2.250.1.213.1.1.5.516",JdvAccesArtereCisis,JDV Acces Artere CISIS,"JDV Acces Artere CISIS",,"SCT"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-acte-cs8-cisis,20260619134042,active,"1.2.250.1.213.1.1.5.705",JdvActeCs8Cisis,JDV ActeCs8 CISIS,"JDV ActeCs8 CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-acte-cse-cisis,20260619134042,active,"1.2.250.1.213.1.1.5.707",JdvActeCseCisis,JDV Acte Cse CISIS,"JDV Acte Cse CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-acte-obp-cisis,20260619134041,active,"1.2.250.1.213.1.1.5.757",JdvActeObpCisis,JDV Acte Obp CISIS,"JDV Acte Obp CISIS",,"SCT,Internal,LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-acte-prelevement-cisis,20260630083718,active,"1.2.250.1.213.1.1.5.855",JdvActePrelevementCisis,JDV Acte Prelevement CISIS,"JDV Acte Prelevement CISIS",,"SCT"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-activite-cisis,20260619134043,active,"1.2.250.1.213.1.1.5.110",JdvActiviteCisis,JDV Activite CISIS,"JDV Activite CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-addiction-cisis,20250624152100,retired,"1.2.250.1.213.1.1.5.80",JdvAddictionCisis,JDV Addiction CISIS,"JDV Addiction CISIS",,"Internal,LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-addition-grandeur-cisis,20260619134041,active,"1.2.250.1.213.1.1.5.628",JdvAdditionGrandeurCisis,JDV Addition Grandeur CISIS,"JDV Addition Grandeur CISIS",,"SCT"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-age-cisis,20260619134043,active,"1.2.250.1.213.1.1.5.43",JdvAgeCisis,JDV Age CISIS,"JDV Age CISIS",,"SCT,Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-age-de-survenue-cisis,20260619134041,active,"1.2.250.1.213.1.1.5.646",JdvAgeDeSurvenueCisis,JDV Age De Survenue CISIS,"JDV Age De Survenue CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-age-gestationnel-cisis,20260619134042,active,"1.2.250.1.213.1.1.5.854",JdvAgeGestationnelCisis,JDV Age Gestationnel CISIS,"JDV Age Gestationnel CISIS",,"LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-aide-au-deplacement-cisis,20260619134043,active,"1.2.250.1.213.1.1.5.489",JdvAideAuDeplacementCisis,JDV Aide Au Deplacement CISIS,"JDV Aide Au Deplacement CISIS",,"SCT,Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-allergie-vaccin-cisis,20260619134043,active,"1.2.250.1.213.1.1.5.100",JdvAllergieVaccinCisis,JDV Allergie Vaccin CISIS,"JDV Allergie Vaccin CISIS",,"SCT,hl7.terminology.r4"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-anomalie-croissance-cisis,20260619134042,active,"1.2.250.1.213.1.1.5.738",JdvAnomalieCroissanceCisis,JDV Anomalie Croissance CISIS,"JDV Anomalie Croissance CISIS",,"Internal,hl7.terminology.r4"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-antecedant-medical-cisis,20260619134043,active,"1.2.250.1.213.1.1.5.163",JdvAntecedantMedicalCisis,JDV Antecedant Medical CISIS,"JDV Antecedant Medical CISIS",,"Internal,hl7.terminology.r4"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-antecedent-cse24-cisis,20260619134043,active,"1.2.250.1.213.1.1.5.104",JdvAntecedentCse24Cisis,JDV Antecedent Cse24 CISIS,"JDV Antecedent Cse24 CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-antecedent-cse9-cisis,20260619134043,active,"1.2.250.1.213.1.1.5.103",JdvAntecedentCse9Cisis,JDV Antecedent Cse9 CISIS,"JDV Antecedent Cse9 CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-antecedent-obstetrical-cisis,20260619134043,active,"1.2.250.1.213.1.1.5.122",JdvAntecedentObstetricalCisis,JDV Antecedent Obstetrical CISIS,"JDV Antecedent Obstetrical CISIS",,"Internal,LOINC,hl7.terminology.r4"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-antecedent-obstetrical-obp-cisis,20260619134042,active,"1.2.250.1.213.1.1.5.732",JdvAntecedentObstetricalObpCisis,JDV Antecedent Obstetrical Obp CISIS,"JDV Antecedent Obstetrical Obp CISIS",,"Internal,LOINC,hl7.terminology.r4"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-antecedent-personnel-cisis,20260619134043,active,"1.2.250.1.213.1.1.5.34",JdvAntecedentPersonnelCisis,JDV Antecedent Personnel CISIS,"JDV Antecedent Personnel CISIS",,"SCT,hl7.terminology.r4"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-appreciation-diagnostic-centre-cisis,20260619134043,active,"1.2.250.1.213.1.1.5.44",JdvAppreciationDiagnosticCentreCisis,JDV Appreciation Diagnostic Centre CISIS,"JDV Appreciation Diagnostic Centre CISIS",,"SCT"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-artere-anterieure-cisis,20260619134042,active,"1.2.250.1.213.1.1.5.208",JdvArtereAnterieureCisis,JDV Artere Anterieure CISIS,"JDV Artere Anterieure CISIS",,"SCT,Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-artere-cervelet-cisis,20260619134042,active,"1.2.250.1.213.1.1.5.210",JdvArtereCerveletCisis,JDV Artere Cervelet CISIS,"JDV Artere Cervelet CISIS",,"SCT,Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-artere-posterieure-cisis,20260619134042,active,"1.2.250.1.213.1.1.5.209",JdvArterePosterieureCisis,JDV Artere Posterieure CISIS,"JDV Artere Posterieure CISIS",,"SCT,Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-artere-tronc-cisis,20260619134042,active,"1.2.250.1.213.1.1.5.214",JdvArtereTroncCisis,JDV Artere Tronc CISIS,"JDV Artere Tronc CISIS",,"SCT"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-aspect-liquide-amniotique-cisis,20260619134041,active,"1.2.250.1.213.1.1.5.740",JdvAspectLiquideAmniotiqueCisis,JDV Aspect Liquide Amniotique CISIS,"JDV Aspect Liquide Amniotique CISIS",,"SCT,Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-autre-risque-cisis,20260619134042,active,"1.2.250.1.213.1.1.5.793",JdvAutreRisqueCisis,JDV Autre Risque CISIS,"JDV Autre Risque CISIS",,"SCT"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-autre-symptome-avc-cisis,20260619134043,active,"1.2.250.1.213.1.1.5.159",JdvAutreSymptomeAvcCisis,JDV Autre Symptome Avc CISIS,"JDV Autre Symptome Avc CISIS",,"SCT,hl7.terminology.r4"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-autre-symptome-ex-neuro-cisis,20260619134043,active,"1.2.250.1.213.1.1.5.174",JdvAutreSymptomeExNeuroCisis,JDV Autre Symptome Ex Neuro CISIS,"JDV Autre Symptome Ex Neuro CISIS",,"SCT,Internal,hl7.terminology.r4"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-avis-medical-complementaire-cisis,20260619134043,active,"1.2.250.1.213.1.1.5.63",JdvAvisMedicalComplementaireCisis,JDV Avis Medical Complementaire CISIS,"JDV Avis Medical Complementaire CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-batterie-examen-cisis,20260619134043,active,"1.2.250.1.213.1.1.5.102",JdvBatterieExamenCisis,JDV Batterie Examen CISIS,"JDV Batterie Examen CISIS",,"Internal,LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-bilan-technique-cisis,20260619134043,active,"1.2.250.1.213.1.1.5.84",JdvBilanTechniqueCisis,JDV Bilan Technique CISIS,"JDV Bilan Technique CISIS",,"Internal,LOINC,DICOM"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-bio-instruction-patient-cisis,20260619134042,active,"1.2.250.1.213.1.1.5.691",JdvBioInstructionPatientCisis,JDV Bio Instruction Patient CISIS,"JDV Bio Instruction Patient CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-cas-sporadique-familial-cisis,20260619134043,active,"1.2.250.1.213.1.1.5.46",JdvCasSporadiqueFamilialCisis,JDV Cas Sporadique Familial CISIS,"JDV Cas Sporadique Familial CISIS",,"SCT"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-cause-accident-domestique-cisis,20260619134043,active,"1.2.250.1.213.1.1.5.121",JdvCauseAccidentDomestiqueCisis,JDV Cause Accident Domestique CISIS,"JDV Cause Accident Domestique CISIS",,"Internal,Other"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-cause-cesarienne-cisis,20260619134043,active,"1.2.250.1.213.1.1.5.116",JdvCauseCesarienneCisis,JDV Cause Cesarienne CISIS,"JDV Cause Cesarienne CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-cdd-fa-cisis,20260619134043,active,"1.2.250.1.213.1.1.5.164",JdvCddFaCisis,JDV Cdd Fa CISIS,"JDV Cdd Fa CISIS",,"SCT,Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-cervelet-localisation-cisis,20260619134042,active,"1.2.250.1.213.1.1.5.213",JdvCerveletLocalisationCisis,JDV Cervelet Localisation CISIS,"JDV Cervelet Localisation CISIS",,"SCT,Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-checklist-dlu-cisis,20260619134043,active,"1.2.250.1.213.1.1.5.71",JdvChecklistDluCisis,JDV Checklist Dlu CISIS,"JDV Checklist Dlu CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-checklist-fludr-cisis,20260619134043,active,"1.2.250.1.213.1.1.5.72",JdvChecklistFludrCisis,JDV Checklist Fludr CISIS,"JDV Checklist Fludr CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-circonstance-deces-cisis,20260619134041,active,"1.2.250.1.213.1.1.5.741",JdvCirconstanceDecesCisis,JDV Circonstance Deces CISIS,"JDV Circonstance Deces CISIS",,"SCT"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-classe-therapie-cisis,20260619134043,active,"1.2.250.1.213.1.1.5.143",JdvClasseTherapieCisis,JDV Classe Therapie CISIS,"JDV Classe Therapie CISIS",,"hl7.terminology.r4"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-classification-acr-1-cisis,20260619134041,active,"1.2.250.1.213.1.1.5.658",JdvClassificationAcr1Cisis,JDV Classification Acr 1 CISIS,"JDV Classification Acr 1 CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-classification-acr-2-cisis,20260619134041,active,"1.2.250.1.213.1.1.5.650",JdvClassificationAcr2Cisis,JDV Classification Acr 2 CISIS,"JDV Classification Acr 2 CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-classification-acr-cisis,20260619134043,active,"1.2.250.1.213.1.1.5.481",JdvClassificationAcrCisis,JDV Classification Acr CISIS,"JDV Classification Acr CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-classification-acr-echographie-cisis,20260619134041,active,"1.2.250.1.213.1.1.5.657",JdvClassificationAcrEchographieCisis,JDV Classification Acr Echographie CISIS,"JDV Classification Acr Echographie CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-classification-ring-messmer-cisis,20260619134043,active,"1.2.250.1.213.1.1.5.497",JdvClassificationRingMessmerCisis,JDV Classification Ring Messmer CISIS,"JDV Classification Ring Messmer CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-cliche-techniquement-insuffisant-cisis,20260619134041,active,"1.2.250.1.213.1.1.5.648",JdvClicheTechniquementInsuffisantCisis,JDV Cliche Techniquement Insuffisant CISIS,"JDV Cliche Techniquement Insuffisant CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-code-document-imagerie-cisis,20260619134041,active,"1.2.250.1.213.1.1.5.687",JdvCodeDocumentImagerieCisis,JDV Code Document Imagerie CISIS,"JDV Code Document Imagerie CISIS",,"LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-code-probleme-cisis,20260619134043,active,"1.2.250.1.213.1.1.5.172",JdvCodeProblemeCisis,JDV Code Probleme CISIS,"JDV Code Probleme CISIS",,"SCT"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-collectivite-sujets-a-risque-rougeole-cisis,20260619134042,active,"1.2.250.1.213.1.1.5.849",JdvCollectiviteSujetsARisqueRougeoleCisis,Jdv Collectivite Sujets A Risque Rougeole CISIS,"Jdv Collectivite Sujets A Risque Rougeole CISIS",,"SCT,Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-completude-dispensation-cisis,20260619134041,active,"1.2.250.1.213.1.1.5.765",JdvCompletudeDispensationCisis,JDV Completude Dispensation CISIS,"JDV Completude Dispensation CISIS",,"THO (V3)"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-complication-cisis,20260619134042,active,"1.2.250.1.213.1.1.5.217",JdvComplicationCisis,JDV Complication CISIS,"JDV Complication CISIS",,"Internal,hl7.terminology.r4"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-complication-digestive-cisis,20260619134043,active,"1.2.250.1.213.1.1.5.222",JdvComplicationDigestiveCisis,JDV Complication Digestive CISIS,"JDV Complication Digestive CISIS",,"Internal,hl7.terminology.r4"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-complication-neurologique-cisis,20260619134042,active,"1.2.250.1.213.1.1.5.218",JdvComplicationNeurologiqueCisis,JDV Complication Neurologique CISIS,"JDV Complication Neurologique CISIS",,"Internal,hl7.terminology.r4"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-complication-neuropsychiatrique-cisis,20260619134043,active,"1.2.250.1.213.1.1.5.223",JdvComplicationNeuropsychiatriqueCisis,JDV Complication Neuropsychiatrique CISIS,"JDV Complication Neuropsychiatrique CISIS",,"Internal,hl7.terminology.r4"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-complication-pulmonaire-cisis,20260619134042,active,"1.2.250.1.213.1.1.5.219",JdvComplicationPulmonaireCisis,JDV Complication Pulmonaire CISIS,"JDV Complication Pulmonaire CISIS",,"Internal,hl7.terminology.r4"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-complication-rougeole-cisis,20260619134042,active,"1.2.250.1.213.1.1.5.847",JdvComplicationRougeoleCisis,Jdv Complication Rougeole CISIS,"Jdv Complication Rougeole CISIS",,"hl7.terminology.r4"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-complication-thromboembolique-cisis,20260619134043,active,"1.2.250.1.213.1.1.5.220",JdvComplicationThromboemboliqueCisis,JDV Complication Thromboembolique CISIS,"JDV Complication Thromboembolique CISIS",,"hl7.terminology.r4"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-complication-urinaire-cisis,20260619134043,active,"1.2.250.1.213.1.1.5.221",JdvComplicationUrinaireCisis,JDV Complication Urinaire CISIS,"JDV Complication Urinaire CISIS",,"Internal,hl7.terminology.r4"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-conclusion-simplifiee-ccu-cisis,20260619134042,active,"1.2.250.1.213.1.1.5.726",JdvConclusionSimplifieeCcuCisis,JDV Conclusion Simplifiee Ccu CISIS,"JDV Conclusion Simplifiee Ccu CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-conditionnement-cisis,20260619134043,active,"1.2.250.1.213.1.1.5.149",JdvConditionnementCisis,JDV Conditionnement CISIS,"JDV Conditionnement CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-conduite-a-tenir-1-cisis,20260619134043,active,"1.2.250.1.213.1.1.5.85",JdvConduiteATenir1Cisis,JDV Conduite A Tenir 1 CISIS,"JDV Conduite A Tenir 1 CISIS",,"SCT,Internal,DICOM"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-conduite-a-tenir-2-cisis,20260619134043,active,"1.2.250.1.213.1.1.5.86",JdvConduiteATenir2Cisis,JDV Conduite A Tenir 2 CISIS,"JDV Conduite A Tenir 2 CISIS",,"SCT,Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-conduite-a-tenir-3-cisis,20260619134043,active,"1.2.250.1.213.1.1.5.87",JdvConduiteATenir3Cisis,JDV Conduite A Tenir 3 CISIS,"JDV Conduite A Tenir 3 CISIS",,"SCT,Internal,DICOM"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-contexte-activite-cisis,20260619134043,active,"1.2.250.1.213.1.1.5.40",JdvContexteActiviteCisis,JDV Contexte Activite CISIS,"JDV Contexte Activite CISIS",,"SCT,Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-contexte-examen-ccu-cisis,20260619134042,active,"1.2.250.1.213.1.1.5.722",JdvContexteExamenCcuCisis,JDV Contexte Examen Ccu CISIS,"JDV Contexte Examen Ccu CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-contre-indication-cisis,20260619134041,active,"1.2.250.1.213.1.1.5.659",JdvContrindicationCisis,JDV Contrindication CISIS,"JDV Contrindication CISIS",,"SCT,Internal,hl7.terminology.r4"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-contreindication-thrombolyse-cisis,20260619134043,active,"1.2.250.1.213.1.1.5.170",JdvContrindicationThrombolyseCisis,JDV Contrindication Thrombolyse CISIS,"JDV Contrindication Thrombolyse CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-couverture-sociale-cisis,20260619134043,active,"1.2.250.1.213.1.1.5.125",JdvCouvertureSocialeCisis,JDV Couverture Sociale CISIS,"JDV Couverture Sociale CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-date-accouchement-cisis,20260619134042,active,"1.2.250.1.213.1.1.5.853",JdvDateAccouchementCisis,JDV Date Accouchement CISIS,"JDV Date Accouchement CISIS",,"LOINC"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-date-consultation-cisis,20260619134043,active,"1.2.250.1.213.1.1.5.111",JdvDateConsultationCisis,JDV Date Consultation CISIS,"JDV Date Consultation CISIS",,"SCT,Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-defaillance-materielle-cisis,20260619134041,active,"1.2.250.1.213.1.1.5.526",JdvDefaillanceMaterielleCisis,JDV Defaillance Materielle CISIS,"JDV Defaillance Materielle CISIS",,"Internal,Other"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-deficience-physique-cisis,20260619134043,active,"1.2.250.1.213.1.1.5.62",JdvDeficiencePhysiqueCisis,JDV Deficience Physique CISIS,"JDV Deficience Physique CISIS",,"SCT,Internal,hl7.terminology.r4"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-delimitation-activite-cisis,20260619134043,active,"1.2.250.1.213.1.1.5.68",JdvDelimitationActiviteCisis,JDV Delimitation Activite CISIS,"JDV Delimitation Activite CISIS",,"Internal,LOINC"
